quesId,title,personId
35891401,sidekiq worker is not getting triggered when rediscloud url is used in heroku,4546271
35890991,Ruby spaceship (gem)  revoke method,1659884
35890770,Nested models block transaction,5351714
30472895,Linq to DataSet,4911842
30449026,The field must be a number,4911842
30604056,Selected option,4911842
35713412,In angular 1  how can I paginate my ng-repeats?,5602258
35083722,Replace special characters Ruby,4911842
30467519,About Enum and DataAnnotation,4911842
33084180,Composite Keys Hibernate,4911842
33487955,“Generic” Parameters on model (Java),4911842
33500674,JS to disable a selectOneMenu primefaces,4911842
35896178,Mongo remove array index,5940240
4588303,In mongoDb  how do you remove an array element by its index,212163
7227890,How to delete n-th element of array in mongodb,189678
35896178,Mongo remove array index,5940240
35896178,Mongo remove array index,5940240
35896178,Mongo remove array index,5940240
35896178,Mongo remove array index,5940240
6415173,insert to specific index for mongo array,10771
8641340,How to remove deprecated fields in Mongo? [closed],161287
8866041,How to list all collections in the mongo shell?,271697
9542635,Update mongo array elements by index with c-driver,1055568
25333199,Mongo update based on array index,347165
26474152,mongo remove item in document from array,583576
27277437,Update Mongo array: remove dynamic key,193930
30625513,remove specific subdocument mongo in array,4970485
17727386,DropDownList in MVC 4 with Razor,2232273
18535241,How to get controller and action name in OnActionExecuting?,1361315
7419358,Highcharts DateTime Localization,122005
20558410,XAMPP - Port 80 in use by “Unable to open process” with PID 4! 12,3097839
8636617,How to get start and end of day in Javascript?,418507
29577713,String field value length in mongoDB,4414504
26425637,JavaScript split String with white space,4113277
5825465,Why is jqXHR.responseText returning a string instead of a JSON object?,603284
12823422,GridView HyperLink field in C#,1714695
30299318,How to use mongodb skip() and limit() in meteor?,1560616
35896454,Openslide python import error,6040392
35896454,Openslide python import error,6040392
35896454,Openslide python import error,6040392
35896454,Openslide python import error,6040392
338768,python ImportError No module named,39160
4348452,python packaging for relative imports,473297
4383571,Importing files from different folder in Python,340453
7503058,Import error ft2font from matplotlib (python  macosx),957391
8883527,Strange Python Import Error,1152275
9252543,ImportError: Cannot import name X,1204898
15161843,python module empty after import,2124120
16462293,python - importError: no module named pysphere,2366209
20669085,Import Error in Python while Importing Request,2963604
25968239,Mac - Python - import error: “No module named site”,3728456
35894762,How to upload apk to google play store via command line,1254253
35893877,Running external jar file (mysql jar) from command line,5577136
35889165,How can I bulk move files from one folder to another based on filenames?,6029986
35888243,How to escape '-' character in console/command line,4247851
35887028,Why does `svn status` show ignored files but not ignored dirs?,811131
35886892,Running python 3 from command line when I have python 2 &amp; 3 both installed,5660808
35885869,How to automount raspberry openelec sd on server,3531446
35883201,How to replace multiple blank spaces with tab on a mac,5566568
35882140,Command line tool to check if any git repos have uncommitted code?,1223975
35881930,zsh + powerline : prompt disappears with long command line,3341871
35879619,Config file not found when launching jar from cmd line,1491636
35878787,Command fails when running in batch file,4574244
35878332,WEKA: using results from attribute selection in classification with command line,3772547
35879872,What is a very *simple* way to structure a python project?,1322169
35871368,import netCDF4 error  repetitive import works  32 bit python,5453824
35869831,Weird error with import file in python [on hold],5997350
35824686,ImportError: cannot import name (file in folder),1346462
35811813,How does importing a module inside a function make code more modular? [on hold],5455629
35800110,Problems importing from python package (local vs on the python path),1159005
35788314,Python: cannot import name x for importing module,1658445
35788123,Python - Script throws error when executed in one folder. But not when executed in another,3279117
35782575,Where is my Python 2.7 Module Path?,5910286
35750570,Importing from a git sub-module (ImportError),1159005
35680350,Why copied objects have the same id as previously copied ones in Python?,1984680
35641414,python import of local module failing when run as systemd/systemctl service,1753106
35638342,How did the import statement find that module?,674039
35635985,How to redefine the function that a function I import in python uses?,1397712
35877011,ImportError: DLL load failed: The specified module could not be found. “matplotlib.pyplot”,6036074
35858736,ImportError: no module named 'bs4'. BeautifulSoup4 successfully installed with Python3.5 on Mac,6032323
35834746,my jupyter notebook fails to import anaconda modules consistently,6026959
35822396,ImportError: No module named mymodule.main,3282434
35819148,Error importing pymssql,5613216
35739806,ImportError: No module named stanford_segmenter,4877149
35712562,NameError: global name 'MySQLdb' is not defined,5113085
35663508,ImportError: No module named oauth2client,4383320
35659571,ImportError with pybrain on IPython Notebook  how does Importing work?,5987606
35654513,ImportError with PyInstaller (using module pattern.de),5985824
35644636,Dislin import error (DLL load failed) Python34,5984277
35635324,Better approach to use script inside nested directory PYTHONPATH,5582349
35618605,Access file from nested directory under PYTHONPATH,5582349
35896436,Scale Google Column Chart to fit div element,4341073
35896436,Scale Google Column Chart to fit div element,4341073
35896436,Scale Google Column Chart to fit div element,4341073
35896436,Scale Google Column Chart to fit div element,4341073
9661456,Remove padding or margins from Google Charts,1262784
16741082,Google Charts API - Dashboard: use calculated columns in a table,2418430
17047650,How to label Google Column Chart bars,902952
17219413,Creating a timeline with a bar chart in Google Charts?,828584
18339224,Remove blank space above and below Google Charts horizontal column chart,541135
18699720,Google visualization stacked area chart: Add total to tooltip,1705725
25088380,How to plot all values in google column chart?,3884942
25367054,Data not showing up in Google Chart,3888561
29230383,Google Material Charts: Forcing to show every label on horizontal axis,962667
34620764,How to resize charts to fit the parent container with Google API,3623690
35895510,Excel Chart (not pivot chart) filter enquiries,6040192
35894493,Is there any good charting library for both ios &amp; osx to draw fill and line charts dynamically [on hold],1747295
35893527,My F# Chart Library doesn't work in a project,5229124
35892992,What is the FULL Definition List of XML options for ASP Chart themePath?,6007678
35891945,PixelPositionToValue() not working until Chart is drawn,1181261
35888866,Google Charts: Invalid column label | Category Filter as Column Selector,6038693
35888059,What is the most optimized charting library which could work with MVC and 1000s of records?,4070448
35888050,How identify clicked element except id,4408375
35887724,VB.NET add a decimal Point to Series,5856153
35887018,Chartingtoolkit ColumnSeries Binding Problems,5883013
35886363,I would like to graph in a “cube” with data points,6038232
35886033,Combo Charts (Bar+Line) in DC.js or D3.js,6038204
35885642,Excel: Align more charts by value,5514024
35885391,How can i change shape of legend jquery flot,4344085
35895279,Show linechart annotations on mouseover,3122479
35873414,Can i use function based formatting of labels for Y axis with Angular Google chart?,2280307
35870154,xAxis ticks in Chartkick,1974787
35867562,Google charts into JQuery Tab draw issue,3004797
35867413,Google visualization - set color,4580872
35864936,Is it possible to create editable organization chart using google visualization chart,5646219
35848839,change Google column chart colour by group,5748660
35847626,How to create a “short currency” axis format in Google Charts?,192831
35846349,google chart line number with at least 5 decimal places,6022284
35844776,Google chart  visulization controlle values,5982093
35840864,Output a variable in google charts,5896847
35833099,Google Chart Data on demand + Draggable Plot,1514042
35828307,Handling events for markers in a geochart chartwrapper,5597976
27377433,Jasper single page report,4341073
27377433,Jasper single page report,4341073
34747432,Passing parameters in SpagoBI REST 2.0,4341073
35149109,How do I change the locale that JasperReports uses?,16020
30072908,Is it possible to get data from REST APIs in SpagoBI?,4869913
35896326,How to run custom method when PowerShell script module is removed (to clean up after itself),31308
35896326,How to run custom method when PowerShell script module is removed (to clean up after itself),31308
35896326,How to run custom method when PowerShell script module is removed (to clean up after itself),31308
35896326,How to run custom method when PowerShell script module is removed (to clean up after itself),31308
35896326,How to run custom method when PowerShell script module is removed (to clean up after itself),31308
4391553,How to return an exit code from a Powershell script only when run non-interactively,14582
6882203,Can a powershell module unload itself,870497
11730604,How to Make Objects Persist after Running Powershell ISE Script,308962
15303797,Odd behavior when running a PowerShell script from CMD,2059720
16070633,Powershell: Script Module variables not available outside of ISE,723093
16506896,Powershell - remove “API running…”,2374757
20056999,How can I clean up temporary files when I close a PowerShell console?,2901928
24020376,How can I run a PowerShell script after reboot?,3542702
33541308,REMOVE FIRST LINE from TEXT file AFTER running a script in POWERSHELL,5525342
35346961,Write Error in PowerShell when running script,5517375
35894487,Adding to a CSV,5191931
35894272,Type accelerators: PSObject vs PSCustomObject,1980228
35894014,Copy log file in correct folder,6039348
35892510,Move file to destination if filename contains string,6035466
35892100,Powershell Script parameters with path names fail invocation,923382
35892016,Powershell &lt;= v2 Get-Computer that authenticated in the last two months,3658288
35891758,Unable to load module in C# environment using POWERSHELL and Process [on hold],6038992
35891641,Task Scheduled Powershell script do not show message box,6035292
35891439,Powershell script uses the user's home directory as current working dir when using .NET ZipFile.CreateFromDirectory. How to fix?,3571
35891425,Powershell v4 - Cannot capture XmlDocument Load() method error details,5324425
35889713,How to edit my script to combine its outputs in one table per server from serverlist?,6038935
35888761,Viewing PowerShell's Select-String output in Visual Studio,288393
35888548,How to set ID attribute in IIS web-sites through windows powershell command,1197096
1477994,How to check if PowerShell snap-in is already loaded before calling Add-PSSnapin,31308
12709074,How do you explicitly set a new property on `window` in TypeScript?,31308
12709074,How do you explicitly set a new property on `window` in TypeScript?,31308
9521921,Why does console.log.apply() throw an Illegal Invocation error? [duplicate],31308
13050395,Where are the symbols for ASP.NET MVC 4.0 RTM?,31308
596142,Would you like to continue and run the last successful build? [closed],31308
12708818,TypeScript Support for EmberJS  AngularJS or BatmanJS,1068363
9892717,Why does my Backbone model hasChanged() always return false?,31308
9892717,Why does my Backbone model hasChanged() always return false?,31308
9519776,“Missing web components” error when opening MVC3 project in Visual Studio 11 Beta,31308
35896301,matplitlib2tikz Adds extra lines to plot that do not exist,4556231
35896301,matplitlib2tikz Adds extra lines to plot that do not exist,4556231
35896301,matplitlib2tikz Adds extra lines to plot that do not exist,4556231
35896301,matplitlib2tikz Adds extra lines to plot that do not exist,4556231
9622163,Save plot to image file instead of displaying it using Matplotlib (so it can be used in batch scripts for example),962891
10284847,Python : Matplotlib annotate line break (with and without latex),882932
11712899,How to remove strange space in LaTeX-style maths in matplotlib plot,1912
12322738,How do I change the axis tick font in a matplotlib plot when rendering using Latex?,1655337
14016217,How do I write a Latex formula in the legend of a plot using Matplotlib inside a .py file?,1849968
22698427,How to plot latex labels in python,791777
24350859,Latex font style issues using amsmath and sfmath for plot labeling,2776885
27358624,Writing astronomical units in the labels of plot,2811074
28374345,\overline{} in Matplotlib Not Working,2457243
33593564,Error using LaTeX for plot rendering in MacOS 10.11,5537661
35886410,Compiling LaTeX from notepad++ and opening with sumatra. ForwardSearch doesn't work if file path contains umlauts,5421999
35886305,How to check whether an argument is a floating point in LaTeX,4900829
35885399,Error messages not displayed in Texmaker,2074869
35878653,Using Glossaries on ShareLaTeX isnt working,3288348
35869399,Include/exclude defined frames in Beamer,4461397
35864810,Mathjax render only on first page of the data table,4477561
35860983,Mathjax not working on table,3863893
35857594,How to install Emacs Org-mode LaTeX export tempelate?,3758912
35855302,mkdir makes wrong directory names when used with cut on *.tex files,6031434
35834715,emacs org-mode tangling  del trailing space on line  kill subtree  section collapsed state ,1024065
35830447,Python Graphs: Latex Math rendering of node labels,1248073
35821238,How to print LaTex in Python 3 Jupyter Notebook,6023703
35819087,Overriding curly braces in React to allow for LaTeX parsing,3498715
35077299,How to access a ManyToManyField between two apps using ContentTypes for Django admin?,4556231
35078439,How to use filter_horizontal on a ForeignKey between two apps using ContentTypes in Django admin?,4556231
35425225,Django Admin - Filter Choice Field based on current object being edited,4556231
30201310,Use of Hyphen or Minus Sign in Matplotlib versus Compatibility with Latex,4556231
31151973,Display superscript in Django Admin,4556231
28462144,Python version of Matlab Signal Toolbox's tfestimate()? [closed],4556231
28506137,Python Resampling Implementation like Matlab's Signal Toolbox's Resampling Function,4556231
29435725,Have Pyplot windows appear as topmost window in Windows 7,4556231
29830000,Tikz: Align Drop Line to left of box when single line of text is present in node,4556231
35896284,Android Studio - DDMS does not update File Explorer's view,3095561
35896284,Android Studio - DDMS does not update File Explorer's view,3095561
35896284,Android Studio - DDMS does not update File Explorer's view,3095561
35896284,Android Studio - DDMS does not update File Explorer's view,3095561
5089695,Relevance of file explore in DDMS android,617302
15397718,Eclipse DDMS does not show contents of sdcard,355456
16635424,Android studio cannot open monitor (DDMS),1039761
16652788,Android Studio Debug and DDMS,1877494
24526628,Android Studio Android DDMS display issue,621465
30152470,Unable to upload database file in android app through file explorer,1726207
30412804,Cannot push files to SD card in Android Studio,4338886
30473371,Unable to open DDMS in Android Studio. Mysterious Eclipse error pops up,3287204
31741715,How to use DDMS within Android Studio?,2454816
31906543,Can't run DDMS in Android Studio,4710161
35896548,[IntelliJ IDEA][Android Studio] Autocomplete when using semi colon key,2047193
35895647,Importing OpenCV Sample to Android Studio,2707325
35895591,Recovering files deleted by Android studio?,124201
35895028,How to show both message and photo to another activity,6039928
35893873,Background color in List element,4909577
35893710,Google App Engine multi modules with Android Studio and Gradle,2953504
35893594,Android Studio download for Mac won’t support El Capitan is there any way to run android studio,4482904
35893308,Unresolved class references with Android Studio in tests,981715
35892852,Ways to create a custom gallery within app? [on hold],6039622
35892384,GIthub iml file does not exists,5404687
35892004,How can I add bunch of fix markers to my google map  that when I am going open the app they appear on my app screen without any tapping,6039388
35891676,java.lang.SecurityException: Neither user 10012 nor current process has android.permission.PACKAGE_USAGE_STATS,6039317
35891332,How to add video watermarking in android?,3886556
35891037,Error in playing app with AVD on Android Studio in Mac,6039147
35339677,Android Eclipse DDMS Update Heap Button Disabled,3831893
35267101,Get all UI locators from Android/iOS screen for Mobile Automation Testing,2213128
34842523,Further Info on the Dalvik Debug Monitor Server (DDMS),4933053
34824538,Android Studio: Emulator Control is disabled in the DDMS,5593663
34615127,DDMS reporting incorrect memory usage?,964665
34606396,Android DDMS fake call disabled,196522
34488340,Why processes crash while trying to capture trace files for multiple processes through ddms method profiling?,5417138
34445237,Android Studio - automatically start DDMS and emulator with launch  and auto clear logcat in DDMS,1291619
34253849,ddms - emulator control disabled on real phone,2968991
34251245,android see http like in chrom dev tool,1560178
34240351,OS X DDMS doesn't have Devices TAB,1013067
33892948,DDMS to get current location in android studio,5455086
33870492,How to do “Start method profiling” and “Stop method profiling” through CLI rather than any DDMS UI?,5417138
33801919,Eclipse Mars 1 in ubuntu not showing DDMS file explore,2042002
33035460,GLSL mat4 * vec4 multiplication different from C++ implementation (Not column vs row-major),3095561
35790975,MATLAB SVM classifier to Java or PMML,3095561
35896271,Drop duplicate in multiindex dataframe in pandas based on column name,5702832
35896271,Drop duplicate in multiindex dataframe in pandas based on column name,5702832
35896271,Drop duplicate in multiindex dataframe in pandas based on column name,5702832
15751283,Converting a pandas MultiIndex DataFrame from rows-wise to column-wise,687739
22059089,MultiIndexing rows vs. columns in pandas DataFrame,1991639
24290297,Pandas dataframe with multiindex column - merge levels,988125
25189575,pandas dataframe select columns in multiindex,3287799
28226074,Unstack Pandas DataFrame with MultiIndex,2361497
30290482,Normalizing columns of multiindex dataframe in Pandas (maybe a bug?),3829299
33238295,concatenate multiindex pandas dataframe,2424587
33530688,Creating multiple new columns in a multiindexed pandas dataframe,2831598
33742592,Multiindex to different columns in Pandas Dataframe,4750376
35888189,Drop duplicate in multiindex dataframe in pandas,5702832
35896020,Filter Excel Dataframe with Pandas,5656179
35895912,Group by year/month/day in pandas,671013
35895576,Avoiding to loop a pandas series; Subsetting on dynamically changed arguments,6039937
35895466,How to use for loop through pandas dataframe w/ nested if to fill nan values in column based on multiple criteria,6040160
35895374,Large chunk of data  trying to replace delimiter character in one column,3394131
35895194,Create a list of pandas dataframes with names in pattern,5025141
35894994,Replace missing and inconstant value  Pythons,6039231
35894576,How to export DataFrame to Html with utf-8 encoding?,4702072
35894570,iterate over unique values in PANDAS,5437137
35893977,How to transform log-differenced data fitted by statsmodels' VAR function back to actual values,1534017
35893176,How to assign a value_count output to a dataframe,5211377
35892452,Save pandas csv to sub-directory,3460300
35778891,Subtract same column multi index for each level,3486115
35678458,Set Values on MultiIndex Dataframe based on Group aggregate value,5992075
35626720,Boost multi_index container with composite key  custom comparer and partial index search,198628
35618865,Extracting Pandas multiindex from dataframe with NaT,1609464
35607610,Boost multi index composite keys with static comparator function,4558644
35585037,Converting a dict of dicts of lists into a multi index DataFrame,3486115
35562956,Pandas Dataframe: Accessing via composite index created by groupby operation,3393746
35554605,Multi indexing line plot,3486115
35507412,Convert Panda DataFrame to Panel-like structure,3821472
35452521,Pandas cannot use datetime in multiindex,5939444
35414625,pandas: how to run a pivot with a multi-index?,4045275
35300099,reading excel sheet as multiindex dataframe through pd.read_excel(),2342399
35123219,Drop multi-indexed rows of a DataFrame based on 'AND' condition between levels,2728074
34392805,A whole sheet into a panda dataframe with xlwings,5702832
34433468,Apply functon with a condition on the first row,5702832
34570170,Accelerate UDF in xlwings,5702832
34392805,A whole sheet into a panda dataframe with xlwings,5702832
35896239,Integeroverflow when trying large values - factorization algorithm,5334803
35896239,Integeroverflow when trying large values - factorization algorithm,5334803
35896239,Integeroverflow when trying large values - factorization algorithm,5334803
35896239,Integeroverflow when trying large values - factorization algorithm,5334803
12535643,fix of python rsa algorithm,1653257
17076780,Accurate Reflection of Size of Sum of Large Numbers with Integer Arithmetic,2452753
17820933,Error in RSA algorithm output when dealing with large integers,1737338
23796832,How to avoid overflow in python when numerator and denominator are both large,3020212
25243761,PyAsn1 error when reading a PEM string,3902480
26569887,RSA Algorithm decryption trouble,2020279
27737031,Updating multiple (local) variables by function return value in a loop,966939
29611185,Avoid overflow when adding numpy arrays,4034527
31548753,Convert a very large base n number to bytes,1042555
35833340,Python float overflow  what happens when float overflows?,2997606
35893215,RSA Public key cryptography,4598732
35888926,How to Generate Signature for LTPA in C#/ .NET 4.0,503436
35882198,Java Card: Store private key and sign with that key in future,4195013
35865563,How to validate a SHA256 signed result with a public key,167196
35858619,Encrypt file Line by Line in Python using RSA and Compare it to another File,5927412
35832091,OpenSSL EVP_OpenFinal Fails  even though ciphertext is completely decrypted,1262941
35826551,What is the weaknesses in this RSA code and how to improve it [on hold],4347234
35820083,Decrypt Error while using OpenSSL and RSA (C Language Program),6023510
35816205,Verify certificate is valid for encryption/decryption,151212
35795081,Private key is not getting generated in API-23 (Marshmallow),2194953
35779799,Making RSA encryption compatible in Python (PyCrypto) and PHP (OpenSSL),1105249
35761467,Montgomery Multiplication in RSA: c=m^e%n,5977282
35748796,Unable to ssh to launchpad via bazaar,2931568
35880731,Integer overflow with package `IRanges` in `R`,2051137
35833226,Clojure Value out of range for long,2517730
35472685,Swift: How to disable integer overflow / underflow traps for a function,234
35443697,Unsigned integers overflow does not “wrap around”,4691279
35439623,Problems with DevForce queries within a checked context,385996
35384997,How to detect integer overflow in C/C++?,23732
35285765,Why am I getting overflow? (NASM Assembler),3408267
35231707,Triple Modular Multiplicaiton,5672605
35222170,c++11 &lt;chrono&gt; overflow guarantees,5082337
35168965,Math.Floor overflow in delphi 5,2040876
35053226,C++ function to calculate factorial returns negative value,5215376
35016587,Python math exp overflow error,3011131
33157740,Find second smallest value of a vector,5334803
32570696,scheme - Is function tail-recursive?,5334803
33011940,Recursive procedure to tail-recursive procedure,5334803
33486183,Convert from numbers to roman notation [duplicate],5334803
33857408,How to use typed scheme/racket,5334803
33894768,MATLAB - Make table from for loop,5334803
33919434,MATLAB - Newtons Method but error message “Singular Matrix”,5334803
34638863,determine if a point sits inside an arbitrary shape?,816444
35793325,VS2015 Component Cache Woes and HtmlToolHost Error / Assembly timestamp Error,155926
35793325,VS2015 Component Cache Woes and HtmlToolHost Error / Assembly timestamp Error,155926
35793325,VS2015 Component Cache Woes and HtmlToolHost Error / Assembly timestamp Error,155926
35793325,VS2015 Component Cache Woes and HtmlToolHost Error / Assembly timestamp Error,155926
35861963,Visual Studio Component Cache Out of Date,106866
19959406,Runtime error: Could not load file or assembly 'System.Web.WebPages.Razor  Version=3.0.0.0,2615836
28128341,Error starting profiler in Visual Studio 2015 CTP,3467895
31547947,Packages not loading after installing visual studio 2015 RTM,1065278
32183930,error CS1705 in visual studio 2015,5257107
32422436,“Type universe cannot resolve assembly ” error,5169508
32897831,Couldnt load file Microsoft.VisualStudio.Web.BrowserLink.12.0 when cshtml file opened in Visual Studio 2015,1931605
33667533,Visual studio 2015 - can't open new project window,3745908
33694272,Error when trying to connect VS2015 with Dynamics CRM 2015,126382
34490850,DLL TeamFoundation error with VS2015,5722742
34883705,Get error while running Enable-Migrations,3810806
35896090,How to achieve conditional compilation in one project depending on symbols in another project?,885844
35895577,Stacktrace for Roslyn Code Fixer,144746
35895496,How do I keep a netmodule file from getting wiped on project clean in Visual Studio?,512685
35895248,Is it possible to run an executable file within MS Office programs via Add-ins?,5852257
35895235,Test execution error in Visual Studio 2015 (worked in 2013),584714
35894908,Using DebuggerTypeProxy Without Losing Value Editting,3266586
35894138,C#/.net Reuse code chunks,5973595
35893972,Cordova installation in visual studio 2010 issue,6038203
35893534,String a time function c++,5873657
35893497,Add path from Command-Line visual studio 2010 [on hold],5980583
35893436,visual studio 2015  android command 'run-as' failed,5115658
35893328,Using Visual Studio 2010 project template in VS 2015,486624
35893278,TensorFlow in Visual Studio 2015  using Canopy as the Python environment,3559686
35896112,rest wcf calling :the operation time out,1149278
35894471,Returning 0 value,6001577
35893680,RequiredAttribute for DateTime if field empty or wrong,576914
35892471,mvc action method calls begin form method even if it returns json to another action method,6039436
35890680,How to display Dropdown List after selecting Country in Dropdow using json and jquery in mvc razor,5951059
35890100,How to implement Web API controller (mvc 4) with multiple HttpPost actions?,165309
35890057,Allowing anyone to View a webpage in ASP.NET MVC,2922322
35889618,Create .msg file from Office 365 Outlook add-in in Javascript or C#,2455658
35889014,view return null Model on post in ASP.NET MVC 5 [duplicate],6038814
35888566,@Html.DropdownlistFor validation is not working,1552375
35888555,Restore nuget packages on a web server,6038715
35887368,Fetching mails same Gmail Inbox using Gmail Api  MVC 4,5343972
35896760,How to add dll files from windows\syswow64 folder when publishing,6040440
35895490,encoding error in clang + visual studio 2015,5285891
35894855,Upload File After Save to Network Share Visual Studio 2015,637146
35893555,Intellisense Javascript doesn't work for scope variables (VS 2015 Web),6039733
35893271,How do you download a web application from Azure?,1562998
35891074,Chromium based browsers not resolving localhost addresses of web apps in Visual Studio 2015 after reload  but works in IE and Edge,4528053
35890811,Azure scheduler job authentication settings lost after a publish from Visual Studio 2015,1568323
35890366,How do I get a DataTable of all my TFS Changesets,1271898
35890344,VS2015 14 OpenCV 3.1.0 build stuck,5738871
35890107,Subtract background from non uniform image,2623395
35889975,Gulp task failing when run from VS 2015 Task Runner explorer  but not from command prompt,351511
6596229,Embedded Lua in C take input from STDIN,404546
35896168,Zuul: Uploading file through RestTemplate,6038141
35896168,Zuul: Uploading file through RestTemplate,6038141
35896168,Zuul: Uploading file through RestTemplate,6038141
35896168,Zuul: Uploading file through RestTemplate,6038141
27040684,Spring Cloud - Zuul Server error,585151
30725299,Netflix Zuul and Ribbon Router,4986251
31905412,Error in Zuul SendErrorFilter during forward,1538815
34985084,Zuul Stops routing requests after sometime,2427026
34988515,java.lang.OutOfMemoryError: Java heap space while uploading large file via ZuulFilter,4574732
35088498,How to get response body in Zuul post filter?,1150503
35263061,Zuul filter to duplicate traffic,897302
35419325,Rewrite url on Spring Zuul server,1732123
35432633,Spring Cloud ZUUL - custom POST route filter,4318884
35843712,Zuul Proxy - Fail over Configuration,6029074
35852766,Spring Cloud Zuul + OAuth Error CORS,1415751
35848053,Spring Cloud Zuul  Spectator and Atlas config,102009
35836957,Authentication and authorization at zuul proxy level,6027297
35835431,Scaling out the zuul proxy,3475666
35774931,NoHttpResponseException : server failed to respond - with Zuul Proxy and AuthServer,5946191
35751630,Spring-cloud Zuul retry when instance is down,4083513
35745938,Netflix Zuul CORS,5870076
35592928,Disabling Eureka Client when running Zuul Server,202859
35587811,How to config routes in Spring Cloud Zuul,1732123
35585519,Cross origin issue with ajax  angular and Zuul,5043003
35491581,Basic Authentication service called By Zuul,5569537
35453939,Spring redirect url issue when behind Zuul proxy,748560
35853908,How to set custom Jackson ObjectMapper with Spring Cloud Netflix Feign,49881
35896167,TypeError: errorbar() got multiple values for keyword argument 'yerr',2053080
35896167,TypeError: errorbar() got multiple values for keyword argument 'yerr',2053080
35896167,TypeError: errorbar() got multiple values for keyword argument 'yerr',2053080
35896167,TypeError: errorbar() got multiple values for keyword argument 'yerr',2053080
15526733,TypeError: ModelBase object got multiple values for keyword argument,977622
18821193,TypeError: “__init__() got multiple values for keyword argument 'name'”,365298
18950054,class method generates “TypeError: … got multiple values for keyword argument …”,420867
20501646,TypeError: setup() got multiple values for keyword argument 'packages',365298
22705943,TypeError: create_user() got multiple values for keyword argument 'name',3136225
24043029,Python TypeError: plotdatehist() got an unexpected keyword argument,3670029
24157747,Django 1.6 TypeError render_to_string() got multiple values for keyword argument 'context_instance',3473635
29079300,TypeError: prepare_request_body() got multiple values for keyword argument 'redirect_uri',4243216
31066765,TypeError: process_spider_output() got multiple values for keyword argument 'response',1684270852
32906251,Odoo  Python: TypeError: info() got multiple values for keyword argument 'title',5088498
35891534,python parser TypeError: Passing a bool to header is invalid,5971645
35845901,rails typeerror object doesn't support this property or method with coffeescript 1.8.0 [on hold],6029529
35834772,Scrapy Clusters kafka_monitor.py interrupted,5479704
35829643,Python 3: super() raises TypeError unexpectedly,5769814
35818019,TypeError: Can't convert 'int' object to str implicitly,6023090
35815339,JS TypeError: is not a function,3752988
35799022,Angular 2 DOM adapter,1298781
35794789,Type Error  not a function,5506637
35787095,Python 3.4 Multiprocess throws TypeError(“cannot serialize '_io.BufferedReader' object” ),3711740
35782602,What causes a type error like this in Haskell?,5186934
35761670,Writing a function in two different ways: one way results in a TypeError and the other does not. Why?,693859
35751452,“TypeError: Argument 1 of Node.appendChild is not an object.” while creating JavaScript buttons using a function,1542093
33880690,SQL query returning values outside the specified range,5595618
33498468,Add value to “Other” property in Active Directory,5497840
33443021,Sharepoint Multiple Value Lookup Value,643097
33139798,Updating Taxonomy Column using Javascript in Sharepoint 2013,5447864
32400476,Subreport in SSRS opened in new tab with parameter filled with multiple values from table in main report,5301047
32331031,Get 3 Values from processing to Arduino,5001381
31808616,mssql compare two multiple values strings in where clause,3596358
31556397,Multiple value in CheckListBox,4489981
31110688,R: adjust values for multiple occurences of a case,5060134
30790839,multiple id in radio refresh value sending by ajax,3269489
30418647,How to insert data to database from multiple select dropdown in codeigniter?,1433071
29992050,Translate phrase with more than 1 singular/plural value,3604173
29873675,How to add additional Value in MySQL DB,2331416
35892697,gnuplot - adding median to plot with errorbars AND logscale'd x-axis,3322533
35868058,How to plot bar plot and error bar with x y data in R,6034332
35763208,Sorting errorbars with a faceted grid?,5988626
35717940,How to add Error bar on a bar graph,6001407
35609997,Plot means and error bars for a dataset using ggplot2 in R,5552517
35591771,Creating a line graph (mean)  arranged by facets  with standard error of mean error bars: ggplot,5971696
35528316,Plotting errorbar plot in Python,5635892
35512339,Highcharts error bars not linking with the datapoints.,763747
34826515,How to plot multiple data usind add_axes without over writing existing,4895798
34693380,Matlab Errorbar Not Working,5456985
34647886,D3 chart error bars other than stroke type,2508672
34627665,Adding error bars in line figure with missing data,1524501
34612877,Error bars wont plot on y-axis in R,5747901
34591812,Matplotlib: getting fine solid line in addition to specified line style,1524501
19329039,Plotting animated quivers in Python,2053080
32593656,Changing the font name without changing the default font python,2053080
15913064,Replacing nan with mean,2053080
34503807,Read several lists from the text file properly python,2053080
32976987,To fill the missing data lines with pandas reindex function,2053080
24175283,Draw coastlines on the plots from data by basemap  matplotlib,2053080
24444328,Filling missing lines with “nan” with pandas reindex,2053080
23945571,Merge multiple 2d lists considering axis in order,2053080
23798754,Read one line from multiple files and write into one file,2053080
14765401,Identify or count continuously repeated number (actually missing value: nan) in the list,2053080
35895407,How to remove JMS queue messages through JMX console in JBoss 7.1.1,4737993
35895407,How to remove JMS queue messages through JMX console in JBoss 7.1.1,4737993
35895407,How to remove JMS queue messages through JMX console in JBoss 7.1.1,4737993
35895407,How to remove JMS queue messages through JMX console in JBoss 7.1.1,4737993
5866245,jboss jmx console login,708077
12775827,Path setting for DLL's in JBOSS 7.1.1,1117243
14526671,Unable to access Administration Console link for JBOSS 7.1.1,2011708
15151275,How to send message to jboss-7 from jboss-5,849632
24076469,How to create domain controlled jboss cluster between two jboss nodes and HTTPS enabled on both nodes,3714075
24488637,How to secure web application with ManagementRealm in JBoss EAP 6.2?,221951
